CountySt,DIRSALES_FARMS12,MEDHHINC15,METRO13,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_HHNV15,PCT_LACCESS_POP15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,POVRATE15,SNAPSPTH12,2010_Census_Population,HDM,PCA,healthy_store_ratio,healthy_restaurant_ratio,sum_farms,has_food_tax,has_soda_tax,has_chip_tax,has_recfac,has_slaughter,has_fmrkt
"Chenango, NY",119.0,49082.0,0.0,22.74105038,16.64718585,10.2,1.840442182,2.911758607,4.142914352,0.664964889,0.639895398,95.61780613,14.3,1.016361925,50477.0,533.2,-1.1709970045144233,0.6060606060606061,2.5789473684210527,136.0,0.0,1.0,0.0,1.0,0.0,1.0
"Cherokee, GA",33.0,74885.0,1.0,27.48826663,9.189814599,8.7,9.594767339,1.240104436,29.69589288,2.264744676,5.427206479,81.29053026,9.4,0.484603393,214346.0,282.7,1.3631127495434063,0.6363636363636364,1.1788617886178863,49.0,0.0,0.0,0.0,1.0,0.0,1.0
"Cherokee, IA",11.0,52879.0,0.0,21.1646786,21.57057654,11.3,2.269715043,1.575654919,7.750899098,0.586169482,0.530152419,95.70079523,10.3,0.760366092,12072.0,272.4,0.7097372939683246,0.4,1.25,4.0,0.0,1.0,0.0,1.0,1.0,0.0
"Cherokee, KS",20.0,39842.0,0.0,24.94560941,15.96074619,12.2,1.962690367,3.162494912,12.40415851,2.320657267,0.536962459,89.24686386,18.0,0.647790446,21603.0,461.9,-1.1404743242642863,0.6363636363636364,0.8333333333333334,34.0,1.0,1.0,1.0,1.0,1.0,0.0
"Cherokee, NC",19.0,38284.0,0.0,19.26468445,22.8975368,13.0,2.506923189,4.368498979,7.54474724,1.121145258,1.191517272,92.33712287,18.3,0.811968978,27444.0,395.7,-0.8113055466727679,0.4666666666666667,1.1904761904761905,66.0,0.0,1.0,0.0,0.0,1.0,1.0
"Cherokee, OK",49.0,40600.0,0.0,24.11943729,13.48883734,14.6,6.282588801,4.401306492,22.29250799,3.622046099,1.238640475,50.2075042,21.5,0.919003115,46987.0,499.7,-2.141536844413885,0.35714285714285715,1.2083333333333333,43.0,1.0,1.0,1.0,1.0,1.0,1.0
"Cherokee, SC",17.0,37098.0,0.0,24.67203932,13.44729139,14.4,3.671714069,4.220834515,14.31296235,3.920652795,20.26309132,73.9745582,20.3,1.196208065,55342.0,488.4,-1.9895581312231958,0.3181818181818182,1.05,55.0,0.0,0.0,0.0,1.0,1.0,1.0
"Cherokee, TX",68.0,41355.0,0.0,25.90815223,14.96312322,11.6,20.64903137,3.83235952,16.28445135,3.45016774,14.55600354,62.72396499,19.0,0.639573487,50845.0,468.4,-1.0243782086268036,0.26666666666666666,0.6206896551724138,118.0,0.0,1.0,0.0,1.0,0.0,1.0
"Cherry, NE",9.0,54564.0,0.0,22.14248206,20.82968668,8.3,1.662874147,0.81924942,41.3334797,1.590306562,0.192543322,89.98774724,11.7,1.033117979,5713.0,277.7,1.5190210565869455,0.5714285714285714,1.8,20.0,0.0,0.0,0.0,1.0,1.0,1.0
"Cheshire, NH",160.0,60339.0,0.0,19.59619798,14.70752234,9.0,1.413436726,2.703061368,14.12235038,1.655465771,0.470713332,95.35770323,9.9,0.724345378,77117.0,290.1,1.2154781507617107,0.4406779661016949,1.4130434782608696,181.0,0.0,0.0,0.0,1.0,0.0,1.0
"Chester, PA",208.0,90555.0,1.0,24.86640234,12.80352626,7.9,6.515115678,2.333718198,39.70332062,1.693956061,5.890724534,82.0951079,6.0,0.403855961,498886.0,294.7,1.4898679644581867,0.9316239316239316,0.9611940298507463,376.0,0.0,1.0,0.0,1.0,0.0,1.0
"Chester, SC",36.0,35006.0,1.0,23.92275196,14.58961979,13.8,1.445383223,5.94631787,16.73291281,4.988893571,37.26312613,59.11285456,25.7,1.438988918,33140.0,442.6,-1.433520598462476,0.4444444444444444,1.0625,87.0,0.0,0.0,0.0,1.0,0.0,1.0
"Chester, TN",13.0,43452.0,1.0,23.29110968,14.59342712,14.7,2.002218201,3.311924317,12.98069016,3.265730207,9.112135894,86.60907127,19.0,0.834740745,17131.0,408.4,-1.4019942623840314,0.6666666666666666,1.0909090909090908,13.0,1.0,1.0,1.0,1.0,0.0,0.0
"Chesterfield, SC",28.0,36520.0,0.0,24.72931913,13.54902213,14.8,3.564856421,6.621979805,13.28707841,3.542706935,32.4795652,61.60397141,23.5,1.050184731,46734.0,461.1,-1.8737626567546792,0.5555555555555556,1.2173913043478262,98.0,0.0,0.0,0.0,1.0,1.0,1.0
"Chesterfield, VA",12.0,75107.0,1.0,26.0928547,10.39666578,9.1,7.230043385,1.436180627,36.50006204,2.702035544,21.56490722,65.39166951,6.9,0.552972103,316236.0,282.8,1.2484226632246056,0.4411764705882353,0.9806763285024155,23.0,1.0,1.0,1.0,1.0,0.0,1.0
"Cheyenne, CO",5.0,50620.0,0.0,24.50980392,17.86492375,6.5,9.694989107,1.037350435,33.85905532,2.418019949,0.381263617,88.07189542,11.7,1.067235859,1836.0,241.5,2.335851218676533,1.0,1.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0
"Cheyenne, KS",16.0,44111.0,0.0,21.31327953,26.30227439,13.7,5.209097579,0.082234628,9.556638055,0.480968782,0.073367572,93.2868672,12.3,0.74682599,2726.0,277.5,-0.01625669195699318,1.6666666666666667,4.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0
"Cheyenne, NE",17.0,57255.0,0.0,23.94478896,15.92318464,7.6,6.101220244,1.207071313,18.90099854,1.040023429,0.190038008,90.80816163,9.0,0.496622964,9998.0,292.9,1.5903960252687517,0.8571428571428571,1.2,11.0,0.0,0.0,0.0,1.0,0.0,1.0
"Chickasaw, IA",43.0,57559.0,0.0,24.39906745,19.10121392,10.4,2.16255326,2.771176571,15.07854029,1.101954373,0.233137712,96.8566605,8.5,0.936787227,12439.0,330.1,0.4805317360467435,0.2727272727272727,4.25,42.0,0.0,1.0,0.0,1.0,0.0,1.0
"Chickasaw, MS",10.0,31937.0,0.0,26.28794848,14.44342226,15.2,3.697102116,4.864274748,3.940617556,0.643266397,41.92732291,53.20837167,26.6,1.004823151,17392.0,518.5,-2.4704535690995115,0.23529411764705882,0.8,35.0,1.0,1.0,1.0,0.0,0.0,0.0
"Chicot, AR",4.0,29968.0,0.0,23.08474576,18.21186441,15.2,4.593220339,12.81447279,60.30271666,17.05570125,53.78813559,40.34745763,31.4,1.304702761,11800.0,495.3,-2.2752979117905423,0.6363636363636364,1.1428571428571428,10.0,1.0,1.0,1.0,0.0,0.0,1.0
"Childress, TX",2.0,37732.0,0.0,21.4174123,15.12569237,9.0,26.77176537,3.302947431,44.15210837,9.262966651,9.714529186,61.45433887,22.3,0.735050031,7041.0,409.6,0.21025827798490643,0.5,1.4285714285714286,21.0,0.0,1.0,0.0,1.0,0.0,0.0
"Chippewa, MI",53.0,42473.0,0.0,20.12201454,14.60799585,12.1,1.246105919,3.262457831,20.2743799,4.03997102,6.497923157,71.50051921,19.7,0.852241094,38520.0,369.6,-0.3355954113835022,0.64,1.2307692307692308,66.0,0.0,0.0,0.0,1.0,0.0,1.0
"Chippewa, MN",20.0,50896.0,0.0,23.42255446,19.29105377,9.3,4.911180773,1.762618251,7.592979582,0.373808948,0.52246604,91.39136725,11.1,0.796593874,12441.0,257.2,1.4068423877365446,0.75,1.3333333333333333,38.0,0.0,1.0,0.0,1.0,1.0,1.0
"Chippewa, WI",106.0,53209.0,1.0,23.56645037,14.31546904,8.2,1.281743171,2.341641628,14.81731767,2.163698959,1.539693984,94.57341985,10.8,0.615841836,62415.0,320.4,1.1882959290922617,0.6451612903225806,1.793103448275862,113.0,0.0,1.0,0.0,1.0,1.0,1.0
"Chisago, MN",107.0,70036.0,1.0,25.69636461,11.59277748,8.4,1.54953885,3.279062706,9.950665523,0.746793392,1.180247555,94.66661718,6.3,0.341427823,53887.0,253.3,1.6958087474973997,0.4230769230769231,1.1923076923076923,119.0,0.0,1.0,0.0,1.0,1.0,1.0
"Chittenden, VT",199.0,67112.0,1.0,20.00255518,11.29707113,6.5,1.824395541,1.452030204,17.65705974,1.653802177,2.026254432,91.25043917,10.4,0.865908747,156545.0,245.6,2.301362503376241,0.6421052631578947,1.6355140186915889,281.0,0.0,0.0,0.0,1.0,1.0,1.0
"Choctaw, MS",10.0,35370.0,0.0,24.3009243,17.38621739,15.8,0.889200889,5.806787495,3.162961589,0.487867688,30.08073008,67.8951679,24.5,1.088345715,8547.0,438.7,-1.969958750222018,1.0,1.0,26.0,1.0,1.0,1.0,0.0,0.0,1.0
"Choctaw, OK",13.0,30572.0,0.0,24.19598816,18.14534693,15.5,2.808286748,6.127775229,48.38273668,13.14849014,10.87800066,63.74876685,29.9,1.119747069,15205.0,659.7,-3.7435979501200056,0.3333333333333333,0.7777777777777778,70.0,1.0,1.0,1.0,0.0,1.0,1.0
"Chouteau, MT",14.0,40280.0,0.0,26.68157578,17.34044383,8.1,1.617065199,4.597902638,71.40157345,11.54786385,0.017202821,75.46877688,17.6,0.508130081,5813.0,310.3,1.3017181596110936,2.5,3.5,18.0,0.0,0.0,0.0,1.0,1.0,1.0
"Chowan, NC",16.0,40794.0,0.0,22.42276753,19.65794633,13.3,3.156898533,5.346020525,23.13513771,4.032412234,34.16480768,61.10998445,19.4,1.291858471,14793.0,351.7,-0.5265694219337291,0.4166666666666667,0.7333333333333333,42.0,0.0,1.0,0.0,1.0,0.0,1.0
"Christian, IL",17.0,49041.0,0.0,22.34482759,17.51724138,10.5,1.353448276,1.638908294,11.02554784,0.783889912,1.413793103,95.77873563,12.7,0.904594184,34800.0,347.5,0.3057027685298305,0.47368421052631576,1.3888888888888888,12.0,1.0,1.0,1.0,1.0,0.0,1.0
"Christian, KY",53.0,39840.0,1.0,28.49705902,10.26705429,10.8,6.140220404,2.929130264,25.60778206,3.484916033,20.88432155,68.56737205,20.3,0.768955414,73955.0,378.1,-0.03708748756083461,0.8571428571428571,0.6862745098039216,168.0,0.0,1.0,0.0,1.0,1.0,1.0
"Christian, MO",77.0,54044.0,1.0,27.36431505,12.22391568,10.5,2.451499574,1.726163257,20.18683186,2.02735431,0.559272558,94.26519594,10.4,0.59192724,77422.0,350.7,0.27878474683204174,0.4166666666666667,1.1162790697674418,41.0,1.0,1.0,1.0,1.0,1.0,1.0
"Churchill, NV",40.0,54134.0,0.0,25.22008281,15.19877799,9.5,12.09550991,2.263594317,26.06468149,3.438893937,1.471238493,76.4963621,13.1,0.854700855,24877.0,436.3,-0.15665008823195023,0.35714285714285715,1.3076923076923077,94.0,0.0,0.0,0.0,1.0,1.0,1.0
"Cibola, NM",24.0,35580.0,0.0,25.11299746,12.81005402,13.4,36.50461177,4.17619455,36.67907002,8.347649807,0.812111858,21.5228016,29.2,0.789614887,27213.0,266.8,0.1591371167005463,0.38461538461538464,0.6666666666666666,36.0,0.0,0.0,0.0,1.0,0.0,0.0
"Cimarron, OK",2.0,44023.0,0.0,25.45454545,21.41414141,12.5,20.76767677,1.345675796,40.34505522,2.197088866,0.242424242,76.52525253,17.0,1.677148847,2475.0,409.2,-0.7825548280343841,1.0,1.25,5.0,1.0,1.0,1.0,0.0,0.0,0.0
"Citrus, FL",44.0,39982.0,1.0,15.85573083,31.89059447,14.6,4.661700983,3.396184667,31.07298495,4.931819985,2.667167011,89.60109321,17.5,0.901741294,141236.0,384.0,-1.1682821224032052,0.4057971014492754,1.5849056603773586,67.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clackamas, OR",839.0,69523.0,1.0,23.73215388,13.62555586,9.8,7.749632971,0.982761143,13.95399138,1.509388837,0.734324135,84.48264857,9.4,0.575301045,375992.0,242.5,1.3881859272348316,0.9272727272727272,1.1885245901639345,772.0,0.0,0.0,0.0,1.0,1.0,1.0
"Claiborne, MS",8.0,26959.0,0.0,23.62557268,12.13036235,17.0,0.770512287,8.921033783,15.12124951,3.956345843,84.0483132,14.08788005,46.3,1.310300567,9604.0,589.0,-3.575811276262274,0.3,0.2,31.0,1.0,1.0,1.0,0.0,0.0,0.0
"Claiborne, TN",32.0,35193.0,0.0,21.03188154,15.96249961,14.8,0.822649241,4.245152225,21.28390077,3.880209329,0.869214292,96.39276069,21.6,1.052957735,32213.0,482.2,-2.0512533623244744,0.8,0.3333333333333333,31.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clallam, WA",112.0,46708.0,0.0,18.19085766,24.07288107,11.4,5.079547364,2.96162909,24.03884661,4.196699764,0.781468825,84.58909865,15.6,0.699247179,71404.0,273.9,0.6686572467623001,0.8275862068965517,1.8085106382978724,155.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clare, MI",52.0,33250.0,0.0,20.9112074,19.94114984,11.9,1.500355688,4.322148088,2.6609491,0.913698546,0.468861152,95.7511479,24.7,1.3088154,30926.0,480.7,-1.2132310281332381,0.41379310344827586,1.15,63.0,0.0,0.0,0.0,1.0,0.0,1.0
"Clarendon, SC",21.0,34654.0,0.0,22.32993051,16.77675789,17.2,2.570701438,7.314623617,5.053626573,1.126027049,49.69546195,46.20971662,25.4,1.02356628,34971.0,355.3,-1.6668789532160004,0.1891891891891892,0.9545454545454546,59.0,0.0,0.0,0.0,1.0,0.0,1.0
"Clarion, PA",67.0,39988.0,0.0,19.393318,16.41992598,11.7,0.612683805,4.431594821,5.383321219,0.741237662,1.170351105,96.83905172,17.4,0.996317409,39988.0,351.2,-0.06696788848047114,0.8636363636363636,2.05,57.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clark, AR",11.0,37856.0,0.0,19.48249619,14.82931072,11.6,4.026962383,3.582497132,40.9795157,5.995812975,23.33550772,70.3500761,22.5,0.574061156,22995.0,463.9,-0.9865247406142877,0.5454545454545454,0.631578947368421,13.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clark, ID",0.0,40098.0,0.0,31.36456212,13.13645621,8.5,40.52953157,2.127659587,100.0000006,22.69503548,0.203665988,56.82281059,15.3,1.150747986,982.0,276.6,1.4713496774751884,0.25,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clark, IL",18.0,50700.0,0.0,22.76094276,18.0348944,11.5,1.05295378,1.673306351,8.75892972,0.732040519,0.293847567,97.49005204,13.8,0.817447097,16335.0,429.0,-0.6644878419375918,0.42857142857142855,1.75,15.0,1.0,1.0,1.0,1.0,0.0,0.0
"Clark, IN",52.0,51614.0,1.0,23.68549967,12.75038101,12.4,4.853400102,2.013122725,21.93505957,1.911104837,6.841026199,85.17218231,10.4,0.844863675,110232.0,387.8,-0.5740783333952351,0.7105263157894737,0.8518518518518519,59.0,0.0,1.0,0.0,1.0,1.0,1.0
"Clark, KS",4.0,50392.0,0.0,25.23702032,21.98645598,11.8,7.358916479,2.196352494,99.99999976,7.306889341,0.0,88.80361174,12.0,0.649549136,2215.0,384.7,-0.3772281526643852,1.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clark, KY",46.0,54812.0,1.0,23.49984556,14.16898324,12.4,2.501895375,1.594145831,10.30666221,1.337952118,4.753882009,90.99766939,15.4,1.103752759,35613.0,389.2,-0.5858549678880175,0.36363636363636365,0.5806451612903226,54.0,0.0,1.0,0.0,1.0,0.0,0.0
"Clark, MO",11.0,43225.0,0.0,24.05098753,17.66353831,11.1,0.588317692,3.060588179,13.42163294,1.632164941,0.266143718,97.74478218,14.7,1.291433491,7139.0,460.1,-0.8122484671722332,0.3333333333333333,1.75,19.0,1.0,1.0,1.0,0.0,0.0,1.0
"Clark, NV",30.0,51624.0,1.0,25.0410374,11.29751972,9.2,29.14226588,0.766265466,10.56653374,1.165359666,9.984323023,47.9664772,15.4,0.547583859,1951269.0,386.0,0.3518542389357277,0.5911251980982567,0.725897920604915,64.0,0.0,0.0,0.0,1.0,0.0,1.0
"Clark, OH",56.0,47651.0,1.0,23.59740626,16.20871376,12.9,2.750609038,3.342138288,24.31669389,5.927747474,8.673996805,85.28406093,15.1,0.79381854,138333.0,393.1,-0.7609724295081287,0.660377358490566,0.4818181818181818,40.0,0.0,1.0,0.0,1.0,1.0,0.0
"Clark, SD",20.0,60544.0,0.0,23.73340558,21.78271471,10.4,1.706854511,0.702736989,46.27931238,2.36915397,0.162557572,97.42617177,12.6,0.557880056,3691.0,291.7,0.8035479964202106,0.4,2.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clark, WA",410.0,64282.0,1.0,26.46563053,11.45139563,9.6,7.562011741,0.823759583,20.5002945,2.358062372,1.886623895,81.76381114,10.6,0.595690343,425363.0,270.5,1.209577686449551,0.8203125,0.963265306122449,631.0,0.0,1.0,0.0,1.0,1.0,1.0
"Clark, WI",221.0,50187.0,0.0,29.08907466,15.60392044,8.8,3.724416258,7.052843735,4.301765421,0.314434147,0.210435284,94.7391179,13.9,0.503363826,34690.0,313.5,1.0755645661670017,0.5882352941176471,2.9,201.0,0.0,1.0,0.0,0.0,1.0,1.0
"Clarke, GA",9.0,33302.0,1.0,17.49832925,8.526826259,8.3,10.4460476,2.935353596,34.70410861,5.224405284,26.29932999,57.12596604,38.1,0.886229968,116714.0,330.3,1.0765560749295404,0.4090909090909091,1.0825688073394495,16.0,0.0,0.0,0.0,1.0,0.0,1.0
"Clarke, IA",26.0,49424.0,0.0,25.26383804,16.6810252,10.2,9.982769761,0.893223002,7.917829197,0.863474396,0.409218178,88.39112643,11.8,1.120597652,9286.0,348.4,0.38351874853288614,0.8333333333333334,1.1428571428571428,23.0,0.0,1.0,0.0,0.0,0.0,1.0
"Clarke, MS",19.0,38362.0,0.0,24.67128855,16.38178341,14.9,0.788907483,5.724358948,13.93902093,3.33102914,34.3593115,63.7939278,21.8,1.142586776,16732.0,539.9,-2.5650811655979164,0.4,1.3333333333333333,36.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clarke, VA",72.0,71789.0,1.0,22.95140373,16.29613795,10.7,3.491520593,1.06503216,1.266701738,0.073354371,5.287159755,88.26421548,8.4,0.488724429,14034.0,252.9,1.0445423359003427,0.45454545454545453,0.8888888888888888,58.0,1.0,1.0,1.0,0.0,0.0,1.0
"Clatsop, OR",41.0,47340.0,0.0,20.52161235,16.63111855,11.0,7.662193904,2.603889276,17.2776327,2.768316331,0.440076676,87.19187883,13.9,0.938312646,37039.0,280.2,0.7295112896855228,1.4761904761904763,3.0625,28.0,0.0,0.0,0.0,1.0,0.0,1.0
"Clay, AR",2.0,35324.0,0.0,22.32170615,20.02114033,11.1,1.349250762,1.923384773,10.23271954,1.647205804,0.348193745,96.8538208,20.8,0.908569243,16083.0,487.4,-1.0418928397814942,0.6666666666666666,0.8,12.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clay, FL",39.0,59244.0,1.0,26.28559453,11.6794593,12.0,7.654101066,1.88365481,24.35037297,2.571097302,9.475283577,77.15243759,11.6,0.664625623,190865.0,295.7,0.3145048767349965,0.56,0.88,44.0,0.0,1.0,0.0,1.0,1.0,1.0
"Clay, GA",0.0,25941.0,0.0,22.52591894,19.57273013,17.2,0.81683946,26.59747415,74.00106872,31.45072121,60.3204524,37.32327992,34.3,1.684852375,3183.0,423.5,-2.240569290650126,0.75,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
"Clay, IA",11.0,52584.0,0.0,22.97954041,18.39563209,9.3,2.861942761,1.210238429,10.48997432,0.989677016,0.40799184,95.05609888,11.6,0.677751672,16667.0,287.4,1.1528035579636617,0.5454545454545454,0.7272727272727273,14.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clay, IL",5.0,43577.0,0.0,22.90264206,17.86463988,10.8,1.093014839,2.218568529,15.58998421,1.518265802,0.311255881,97.20593558,14.5,1.095694707,13815.0,370.5,0.026842813971414217,0.8571428571428571,1.1111111111111112,11.0,1.0,1.0,1.0,1.0,1.0,1.0
"Clay, IN",30.0,48947.0,1.0,23.95314243,15.06507996,11.9,1.14168836,1.970683437,3.97718323,0.80043168,0.31610264,97.23317218,12.9,0.9067084,26890.0,436.4,-0.8405846652544731,0.6153846153846154,0.6842105263157895,13.0,0.0,1.0,0.0,1.0,1.0,0.0
"Clay, KS",14.0,51351.0,0.0,23.67896895,20.43350908,14.1,1.898066784,1.553022452,26.48671775,0.794122658,0.398359695,95.88752197,11.1,0.781463681,8535.0,271.4,-0.07879311123632754,0.6,3.5,9.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clay, KY",23.0,24001.0,0.0,21.96042338,12.06626783,14.1,1.84997699,10.02209495,9.155988185,1.791979651,4.141739531,92.90842154,46.8,1.561823468,21730.0,509.3,-2.0799797868313212,0.46153846153846156,0.5,37.0,0.0,1.0,0.0,0.0,0.0,0.0
"Clay, MN",31.0,60417.0,1.0,23.29531009,11.99681351,6.4,3.484804827,1.08420672,9.502017376,0.826917599,1.398328785,90.56763674,12.1,0.507023523,58999.0,245.3,2.3323482924455945,0.4,0.9,23.0,0.0,1.0,0.0,1.0,1.0,1.0
"Clay, MO",34.0,65106.0,1.0,25.80303597,11.24813575,10.4,5.90297334,1.056435372,27.84608045,2.47224867,5.055443162,84.08211265,7.8,0.498366121,221939.0,292.1,0.8001832437079867,0.9818181818181818,0.96,32.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clay, MS",12.0,32360.0,0.0,25.6954541,14.30648444,14.6,0.964427644,4.765706392,27.17214057,7.033283239,58.04497431,40.10855869,27.6,1.293223022,20634.0,496.7,-2.116301199072208,0.38095238095238093,1.2727272727272727,23.0,1.0,1.0,1.0,0.0,1.0,1.0
"Clay, NC",16.0,38980.0,0.0,18.73051856,23.59497497,13.1,2.436950978,3.767351484,3.236461819,0.414013161,0.604514971,95.21110796,17.4,0.753437559,10587.0,311.4,-0.13064613710682757,0.8,2.25,17.0,0.0,1.0,0.0,0.0,0.0,1.0
"Clay, NE",21.0,51431.0,0.0,25.22164476,17.85386732,9.5,7.673494344,1.643972387,46.58163405,3.978861176,0.321002751,90.81320697,10.2,0.77990953,6542.0,329.1,0.7451036386439778,2.3333333333333335,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
"Clay, SD",18.0,43902.0,0.0,17.48413156,10.24956722,7.7,1.997980381,1.700918694,29.64698931,5.218715193,1.291113676,90.04616272,19.0,0.418701201,13864.0,480.4,-0.015294033121252852,0.36363636363636365,2.375,31.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clay, TN",12.0,32750.0,0.0,20.87520672,20.08650299,13.9,1.60284951,3.423699066,0.137086345,0.022009719,1.272102786,95.71301361,23.7,1.668792517,7861.0,463.9,-1.6411559049235689,0.5,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0
"Clay, TX",24.0,51234.0,1.0,22.71205357,17.84784226,11.2,4.343377976,2.990008401,51.41216758,4.635363469,0.492931548,92.45721726,12.3,0.474608448,10752.0,417.2,-0.4798409633214365,0.3333333333333333,0.75,99.0,0.0,1.0,0.0,0.0,0.0,1.0
"Clay, WV",10.0,30369.0,1.0,23.64159386,15.68293203,14.6,0.351587471,7.983031965,18.43926062,3.284967313,0.063924995,98.47645429,27.7,1.729948729,9386.0,334.4,-0.751052786087477,0.42857142857142855,2.5,12.0,0.0,1.0,0.0,0.0,0.0,1.0
"Clayton, GA",0.0,41731.0,1.0,28.9021062,6.643949673,11.6,13.66373196,2.200089126,38.24311592,8.346018092,65.15202911,14.11203281,23.3,1.069059153,259424.0,381.8,-0.2959092464303916,0.42138364779874216,0.5561797752808989,2.0,0.0,0.0,0.0,1.0,1.0,1.0
"Clayton, IA",53.0,48598.0,0.0,23.18936511,19.32814827,9.2,1.687903359,3.093035884,3.471785679,0.398711812,0.330961443,96.87793039,11.2,0.81300813,18129.0,301.9,1.0592934966807424,0.4666666666666667,2.6363636363636362,40.0,0.0,1.0,0.0,0.0,1.0,1.0
"Clear Creek, CO",3.0,67262.0,1.0,17.28653169,12.45598592,7.9,4.720510563,1.074432523,13.8931379,1.301399031,0.550176056,92.11047535,9.6,0.443164192,9088.0,255.2,1.8221372947902685,0.5,2.1818181818181817,2.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clearfield, PA",60.0,44336.0,0.0,19.96031454,17.46405037,13.7,2.33580755,3.301250989,13.8391202,1.876407165,2.078587002,94.35217168,16.6,0.798597425,81642.0,350.6,-0.6311652501158586,0.6571428571428571,1.2244897959183674,67.0,0.0,1.0,0.0,1.0,0.0,1.0
"Clearwater, ID",28.0,42630.0,0.0,17.76052962,22.37187536,11.1,3.059011528,1.682945862,17.64034148,1.558257469,0.182627554,92.03287296,15.3,0.814901048,8761.0,291.0,0.610200741920299,1.0,4.666666666666667,9.0,1.0,1.0,1.0,0.0,0.0,1.0
"Clearwater, MN",25.0,42689.0,0.0,24.95687177,18.64289822,10.0,1.380103508,4.963805712,37.92275999,3.935795919,0.345025877,86.68200115,14.6,1.110728101,8695.0,342.7,0.48839092375244464,0.7142857142857143,2.75,21.0,0.0,1.0,0.0,0.0,0.0,1.0
"Cleburne, AR",14.0,43913.0,0.0,19.8767809,23.55795148,13.5,1.990758568,2.476705331,9.017299044,0.604586367,0.257989988,95.8567578,15.6,0.858906799,25970.0,376.3,-0.7904261628058535,0.8666666666666667,1.5625,20.0,1.0,1.0,1.0,1.0,0.0,1.0
"Clermont, OH",94.0,62214.0,1.0,25.63297072,11.77728348,11.7,1.46734697,2.346773408,39.52516215,3.009614705,1.131924424,94.91698039,9.5,0.60610627,197363.0,308.7,0.29053708719328764,0.5641025641025641,0.7575757575757576,94.0,0.0,1.0,0.0,1.0,0.0,1.0
"Cleveland, AR",0.0,44123.0,1.0,24.75543791,16.2964668,13.0,1.668776614,2.445784872,21.16338872,3.656707861,12.11877086,85.09609852,18.1,0.705150497,8689.0,577.5,-2.3405856543784,0.6,0.6666666666666666,5.0,1.0,1.0,1.0,0.0,0.0,0.0
"Cleveland, NC",59.0,40237.0,0.0,23.4486837,14.96462,12.4,2.810008361,3.834214899,16.68974238,3.298026592,20.63357736,74.21949877,19.8,1.150734213,98078.0,406.4,-0.7305393345136327,0.37681159420289856,1.0151515151515151,125.0,0.0,1.0,0.0,1.0,1.0,1.0
"Cleveland, OK",65.0,59417.0,1.0,23.13776857,10.23518602,10.4,6.995757659,0.873291617,18.9207817,1.361627185,4.133643526,75.67750386,11.5,0.579108913,255755.0,338.9,0.4065071763778244,0.7160493827160493,0.8232323232323232,84.0,1.0,1.0,1.0,1.0,1.0,1.0
"Clinch, GA",9.0,31848.0,0.0,27.11091497,12.76846131,12.9,3.471609297,3.711156844,10.07168677,2.75599204,27.59635187,66.7255075,28.2,1.711818994,6798.0,411.1,-0.9123863015581912,0.42857142857142855,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
"Clinton, IA",58.0,52945.0,0.0,23.59719847,16.83158238,12.1,2.530743546,1.224136084,20.89009633,2.523767557,2.561283492,92.54418112,13.4,0.798831346,49116.0,403.0,-0.6165522628541736,0.42857142857142855,1.2857142857142858,23.0,0.0,1.0,0.0,1.0,1.0,1.0
"Clinton, IL",24.0,64030.0,1.0,22.7265505,14.4536836,8.7,2.801758381,1.486024235,15.17154384,0.805008242,3.503522059,92.06609819,8.5,0.961176357,37762.0,372.3,0.609408142005317,0.6363636363636364,1.5454545454545454,25.0,1.0,1.0,1.0,1.0,1.0,1.0
"Clinton, IN",38.0,50342.0,0.0,26.6343607,14.37515049,12.5,13.22838912,1.528960869,1.867995271,0.224140803,0.415362389,85.32687214,11.9,0.852966709,33224.0,379.6,-0.5335631273298371,0.7857142857142857,0.72,25.0,0.0,1.0,0.0,0.0,0.0,1.0
