CountySt,AGRITRSM_OPS12,AGRITRSM_RCT12,BERRY_ACRES12,BERRY_FARMS12,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,CONVS11,CSA12,DIRSALES12,DIRSALES_FARMS12,FFR11,FMRKT13,FOOD_TAX14,FSR11,GHVEG_FARMS12,GROC11,MEDHHINC15,METRO13,ORCHARD_ACRES12,ORCHARD_FARMS12,PCT_18YOUNGER10,PCT_65OLDER10,PCT_DIABETES_ADULTS13,PCT_HISP10,PCT_LACCESS_CHILD15,PCT_LACCESS_HHNV15,PCT_LACCESS_LOWI15,PCT_LACCESS_POP15,PCT_LACCESS_SENIORS15,PCT_LACCESS_SNAP15,PCT_NHBLACK10,PCT_NHWHITE10,PC_DIRSALES12,PC_SNAPBEN12,POVRATE15,RECFAC11,SLHOUSE12,SNAPSPTH12,SODATAX_STORES14,SODATAX_VENDM14,SPECS11,SUPERC11,VEG_ACRES12,VEG_FARMS12,2010_Census_Population,HDM,Life Expectancy,PCA
"Marion, MO",7.0,5000.0,,2.0,1.225,1.225,27.0,0.0,62.0,21.0,19.0,1.0,1.225,26.0,0.0,7.0,41297.0,0.0,15.0,4.0,23.93245544,15.65963657,12.5,1.358535145,3.872296313,1.675997904,5.354423247,15.53291178,2.36655301,2.453558212,4.864320211,91.03922727,2.152478822,22.81373215,17.7,7.0,1.0,0.953789065,1.225,1.225,1.0,1.0,,2.0,28781.0,430.2,76.775,-0.9592043454261239
"Marion, MS",5.0,20000.0,,4.0,7.0,8.0,16.0,0.0,97.0,26.0,19.0,1.0,7.0,15.0,1.0,4.0,34742.0,0.0,21.0,7.0,25.59066745,14.68177791,13.6,1.240401654,7.635702865,6.988332301,18.07413946,29.3495633,4.65544572,7.896280193,32.2246013,65.19861193,3.67953873,39.36741257,24.2,1.0,1.0,1.418198321,7.0,8.0,3.0,1.0,37.0,19.0,27088.0,446.8,71.64999999999999,-1.4119260528704511
"Marion, OH",2.0,,,3.0,0.0,0.0,24.0,1.0,181.0,39.0,45.0,1.0,0.0,28.0,0.0,13.0,43529.0,0.0,19.0,5.0,22.14853912,14.23737989,12.9,2.260116389,6.996472574,2.962713525,17.78690779,33.26643796,3.486370575,7.446196779,5.645027894,89.82270943,2.732652938,24.17995834,18.2,5.0,0.0,0.655464638,5.75,5.75,2.0,2.0,16.0,6.0,66501.0,417.9,75.02941176470588,-0.9695870976659923
"Marion, OR",25.0,690000.0,6912.0,253.0,0.0,0.0,123.0,22.0,6338.0,535.0,210.0,11.0,0.0,229.0,14.0,40.0,51623.0,1.0,11724.0,325.0,26.44203783,12.85902294,10.3,24.28972363,3.910762548,1.056876644,5.317559874,14.46579713,1.761077546,2.399751915,0.921559611,68.73896015,19.80965478,41.12237167,16.8,37.0,3.0,0.815402805,0.0,0.0,32.0,11.0,23940.0,211.0,315335.0,266.9,79.30877192982457,1.0406248891132606
"Marion, SC",3.0,,5.0,5.0,0.0,6.0,26.0,3.0,69.0,16.0,15.0,1.0,0.0,15.0,0.0,10.0,30528.0,0.0,44.0,14.0,24.41171133,14.67545823,17.2,2.392474744,2.541521138,7.002883611,5.93678473,8.814352989,1.028154137,2.676518395,55.54715383,40.01572803,2.130616026,43.85937881,24.4,1.0,1.0,1.743332204,0.0,6.0,2.0,1.0,54.0,15.0,33062.0,523.9,73.75,-3.0851222214182528
"Marion, TN",10.0,70000.0,9.0,7.0,5.0,5.0,17.0,6.0,66.0,17.0,14.0,0.0,5.0,21.0,1.0,4.0,41090.0,1.0,25.0,5.0,21.8047243,15.911747,15.9,1.278464426,2.159108905,5.730326989,3.867069857,10.19619887,1.676408395,2.343719813,3.566242873,93.23936679,2.337689937,32.86784363,19.0,1.0,1.0,1.723162843,5.0,5.0,1.0,1.0,,2.0,28237.0,462.5,74.36666666666666,-2.198623761134509
"Marion, TX",8.0,229000.0,,1.0,0.0,6.25,12.0,0.0,,3.0,8.0,0.0,0.0,4.0,0.0,3.0,35152.0,0.0,0.0,0.0,19.04987673,21.52474872,12.5,3.110183956,1.422318546,6.053031131,3.205780573,7.825022827,1.989930187,1.321135692,21.98937986,71.72387635,,22.64405441,23.4,0.0,0.0,1.28341728,6.25,6.25,1.0,0.0,,2.0,10546.0,406.5,72.53333333333335,-0.7598427472268748
"Marion, WV",1.0,,25.0,12.0,0.0,6.0,35.0,1.0,242.0,73.0,46.0,2.0,0.0,32.0,0.0,9.0,43654.0,0.0,27.0,10.0,19.86068276,16.91126945,10.9,0.911056755,3.096906809,2.480527536,5.298558809,15.5571607,2.928725408,1.675491747,3.257825517,93.71831685,4.262289307,20.22111702,16.0,5.0,2.0,1.118893868,6.0,6.0,1.0,1.0,42.0,15.0,56418.0,408.4,76.39999999999999,-0.32042973004695885
"Mariposa, CA",12.0,69000.0,,7.0,0.0,6.5,8.0,6.0,71.0,37.0,9.0,2.0,0.0,12.0,1.0,9.0,44595.0,0.0,518.0,46.0,17.76341022,20.93583913,10.7,9.183058463,2.5191872,2.629707896,6.126659414,17.49940749,2.378500648,1.000680409,0.706810586,83.23927456,3.976477177,14.39575958,15.2,2.0,0.0,0.791212883,6.5,6.5,1.0,0.0,1.0,3.0,18251.0,334.3,78.4,0.35981515896283756
"Marlboro, SC",1.0,,,2.0,0.0,6.0,32.0,0.0,16.0,6.0,12.0,1.0,0.0,8.0,0.0,7.0,32485.0,0.0,,2.0,21.85393841,13.06121038,15.2,2.765008813,3.206373039,7.364594133,9.054502586,15.8244029,2.042221953,3.746977308,50.64113642,40.28963467,0.568302905,36.37957382,28.2,0.0,0.0,1.607745603,0.0,6.0,2.0,0.0,25.0,5.0,28933.0,738.9,73.72857142857143,-4.324432313534722
"Marquette, MI",1.0,,15.0,14.0,0.0,0.0,35.0,6.0,217.0,43.0,50.0,4.0,0.0,47.0,2.0,13.0,48108.0,0.0,32.0,11.0,18.68002445,14.65032724,10.1,1.143461991,2.714983384,1.946857674,4.239713953,15.38465251,3.013711501,1.932280802,1.6786678,93.04530614,3.199976406,18.75337982,15.0,7.0,0.0,0.589049569,0.0,0.0,4.0,1.0,44.0,19.0,67077.0,348.1,78.95,0.41450453760223954
"Marquette, WI",5.0,3000.0,4.0,6.0,0.0,0.0,9.0,0.0,73.0,36.0,4.0,0.0,0.0,16.0,4.0,2.0,48508.0,0.0,33.0,12.0,20.02726565,21.07244871,12.1,2.53830174,0.289677193,2.33601798,0.345861252,1.73968705,0.279681095,0.280291666,0.486886523,95.41028304,4.809592832,15.591856,12.0,1.0,0.0,0.548065329,5.0,5.0,0.0,0.0,2521.0,19.0,15404.0,328.0,78.8,0.014338870687753668
"Marshall, AL",12.0,89000.0,9.0,11.0,4.0,4.0,59.0,5.0,146.0,52.0,70.0,4.0,4.0,66.0,5.0,22.0,40599.0,0.0,70.0,18.0,25.00456896,14.90233178,12.8,12.08140272,3.074623697,3.172932646,5.187505411,11.27167399,1.420854639,1.866306503,1.493243316,83.91833926,1.549433289,23.25748062,20.1,4.0,3.0,0.940814834,4.0,4.0,5.0,3.0,55.0,24.0,,507.7,74.83333333333333,-1.696511857025007
"Marshall, IA",2.0,,3.0,8.0,0.0,6.0,23.0,0.0,180.0,29.0,21.0,4.0,0.0,27.0,1.0,9.0,53980.0,0.0,29.0,12.0,25.34934068,16.42639244,10.7,17.26284196,5.629382787,1.22652995,5.13599845,21.36413077,3.178221003,1.752890455,1.547431608,78.24985239,4.380414679,20.20793152,11.3,2.0,0.0,1.017777451,6.0,6.0,2.0,1.0,41.0,13.0,40648.0,334.7,79.03999999999999,0.35645040625061414
"Marshall, IL",2.0,,,2.0,1.0,1.0,13.0,2.0,243.0,21.0,5.0,0.0,1.0,11.0,0.0,3.0,53610.0,1.0,,2.0,21.69303797,19.52531646,11.2,2.484177215,4.410540972,1.885692246,6.094072704,18.51919514,3.405230709,1.497602621,0.348101266,95.94936709,19.79472141,17.33986092,10.6,1.0,0.0,0.973472864,6.25,6.25,2.0,0.0,688.0,11.0,12640.0,370.3,76.72,-0.08532370781321816
"Marshall, IN",1.0,,,7.0,0.0,7.0,23.0,8.0,611.0,70.0,41.0,2.0,0.0,27.0,4.0,10.0,49714.0,0.0,17.0,9.0,26.8835944,14.67343946,11.1,8.439778113,4.109376428,4.236614519,5.077551504,15.17402833,2.319425325,1.329537635,0.416569255,89.47312491,13.00221314,14.24223709,10.6,4.0,1.0,0.827591584,7.0,7.0,2.0,1.0,207.0,18.0,47051.0,315.1,78.94166666666666,0.40747439100882626
"Marshall, KS",23.0,49000.0,0.0,0.0,6.15,6.15,8.0,0.0,21.0,16.0,5.0,2.0,6.15,15.0,1.0,6.0,49270.0,0.0,4.0,5.0,23.08984877,21.09320945,9.5,1.907680142,3.269959453,1.470928231,4.784159271,13.89392085,2.865757598,0.737733044,0.25699318,96.1451023,2.086438152,7.916708469,10.7,1.0,0.0,1.01443491,6.15,6.15,1.0,1.0,0.0,0.0,10117.0,288.3,78.975,1.0883084152907863
"Marshall, KY",1.0,,1.0,5.0,0.0,6.0,10.0,3.0,101.0,24.0,22.0,0.0,0.0,29.0,0.0,9.0,49771.0,0.0,12.0,8.0,20.79623505,19.28898499,11.1,1.112948359,0.668534945,2.539202665,1.356075056,3.36870533,0.780815029,0.444956385,0.152632918,97.52289494,3.229519729,17.54919243,12.1,4.0,0.0,0.688595372,6.0,6.0,0.0,1.0,42.0,16.0,31448.0,456.1,75.75,-0.7786009400499971
"Marshall, MN",5.0,5000.0,2.0,5.0,0.0,6.875,3.0,1.0,64.0,20.0,3.0,1.0,0.0,9.0,3.0,6.0,55889.0,0.0,0.0,0.0,23.58300667,19.2393262,9.7,3.570293463,14.79116278,3.359158417,15.82253128,63.38047088,11.94052646,3.371119667,0.264858566,94.84055514,6.754617414,6.204456806,8.3,0.0,0.0,0.740819134,6.875,6.875,0.0,0.0,539.0,11.0,9439.0,270.7,85.35,1.1794330855582535
"Marshall, MS",8.0,62000.0,,2.0,7.0,8.0,28.0,2.0,75.0,24.0,11.0,1.0,7.0,17.0,3.0,8.0,38006.0,1.0,52.0,13.0,23.43043291,12.72614689,15.5,3.209132027,4.216349085,3.92593197,7.623651247,18.48705127,2.289100417,3.323175235,46.7612535,48.89349558,2.0511979,40.44094086,23.3,1.0,0.0,1.147164864,7.0,8.0,0.0,1.0,581.0,34.0,37144.0,366.9,74.02000000000001,-1.2805989647723208
"Marshall, OK",4.0,,,1.0,4.5,4.5,11.0,0.0,,20.0,8.0,0.0,4.5,10.0,1.0,4.0,41312.0,0.0,2571.0,49.0,23.88257576,19.89267677,13.4,13.96464646,7.082201563,4.236379627,11.54217644,24.52895211,3.528573383,4.121502483,1.433080808,69.76010101,,18.48958397,17.1,0.0,0.0,0.887802636,4.5,4.5,0.0,0.0,10.0,6.0,15840.0,439.9,77.825,-1.2969596195142215
"Marshall, SD",1.0,,3.0,6.0,4.0,4.0,3.0,12.0,9.0,7.0,0.0,1.0,4.0,5.0,6.0,3.0,50216.0,0.0,0.0,0.0,22.25085911,19.05068729,9.6,6.808419244,10.92041857,2.799180858,19.22230983,50.40204783,8.470335959,2.166414452,0.107388316,84.5790378,1.930087926,7.073434353,12.3,0.0,0.0,0.428173839,4.0,4.0,0.0,0.0,22.0,7.0,4656.0,275.9,,1.1641535248345325
"Marshall, TN",5.0,8000.0,,1.0,5.0,5.0,30.0,7.0,206.0,48.0,19.0,1.0,5.0,13.0,0.0,6.0,46788.0,0.0,20.0,6.0,24.65950289,13.12342816,14.4,4.526896822,3.322163537,3.20539606,7.772595592,12.19391104,1.462416404,4.377912097,6.483326257,86.76552242,6.658047835,26.43808365,13.8,2.0,0.0,0.866172328,5.0,5.0,1.0,1.0,28.0,10.0,30617.0,468.6,75.32000000000001,-1.8230028719681275
"Marshall, WV",7.0,3000.0,16.0,25.0,0.0,6.0,16.0,1.0,130.0,50.0,21.0,1.0,0.0,14.0,0.0,6.0,48109.0,1.0,48.0,26.0,20.81734981,17.56124083,14.0,0.800434953,4.888071114,3.900935533,9.058816117,23.84702468,4.509648602,3.267864665,0.52858912,97.39028,3.976629653,21.87004471,12.6,1.0,0.0,0.744730775,6.0,6.0,0.0,1.0,32.0,34.0,33107.0,368.8,75.17777777777778,-0.8696481721275914
"Martin, FL",10.0,252000.0,,2.0,0.0,6.0,67.0,3.0,196.0,50.0,99.0,1.0,0.0,162.0,1.0,29.0,53459.0,1.0,23901.0,30.0,17.59592121,27.31858008,11.3,12.22064271,4.830717661,1.631164169,8.263703293,30.33266806,9.878448935,2.298236819,5.12103774,80.32641233,1.316204764,14.24061203,11.2,23.0,0.0,0.659646859,6.0,6.0,12.0,3.0,973.0,33.0,146318.0,224.0,81.60645161290323,1.1168723721473817
"Martin, IN",1.0,,0.0,0.0,0.0,7.0,5.0,0.0,49.0,13.0,11.0,0.0,0.0,8.0,0.0,3.0,47717.0,0.0,20.0,5.0,24.00812851,15.72479195,15.6,0.677375653,0.698727849,3.164967652,1.21016429,2.668389003,0.319699199,0.260368774,0.09676795,97.97754984,4.748982361,14.58656597,13.8,1.0,0.0,0.682261209,7.0,7.0,0.0,0.0,15.0,7.0,10334.0,381.5,78.36666666666666,-1.431874663303669
"Martin, KY",0.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,,2.0,7.0,0.0,0.0,4.0,0.0,3.0,29198.0,0.0,0.0,0.0,21.33188955,11.23056694,13.9,3.001005492,0.008166153,8.024346019,0.024079035,0.039080873,0.004083076,0.016260433,6.821873308,89.20256787,,45.57107544,40.0,1.0,0.0,1.732977582,6.0,6.0,0.0,0.0,5.0,5.0,12929.0,448.9,74.65,-1.5149776782151834
"Martin, MN",2.0,,0.0,0.0,0.0,6.875,14.0,4.0,116.0,18.0,17.0,0.0,0.0,12.0,3.0,5.0,48478.0,0.0,11.0,3.0,22.22648752,20.71497121,9.7,3.570057582,9.244822813,4.022473109,13.18636309,44.23575689,10.31914342,3.770474839,0.297504798,94.84644914,5.666275889,11.34141541,13.6,5.0,1.0,0.744810745,6.875,6.875,2.0,1.0,2127.0,30.0,20840.0,329.1,81.3,0.6881791895736058
"Martin, NC",1.0,,0.0,0.0,0.0,4.75,15.0,5.0,20.0,10.0,17.0,1.0,0.0,17.0,0.0,4.0,36543.0,0.0,,2.0,22.17914711,17.5351969,15.9,3.138135074,0.830833035,5.275076612,1.370305883,3.712026276,0.723308499,0.763248604,43.26055907,52.19342991,0.837100285,29.43604851,22.5,0.0,0.0,1.248556682,4.75,4.75,1.0,0.0,,10.0,24505.0,365.8,77.08,-1.3851947929544508
"Martin, TX",3.0,19000.0,0.0,0.0,0.0,6.25,1.0,2.0,,2.0,3.0,0.0,0.0,1.0,0.0,1.0,60815.0,1.0,,1.0,30.33965409,12.31506564,8.8,43.46738904,6.912505622,1.741430174,6.876299964,21.42398762,2.844820378,0.33335655,1.396124193,53.7195249,,7.51187849,11.4,0.0,0.0,0.714238257,6.25,6.25,0.0,0.0,,1.0,4799.0,479.6,84.19999999999999,-0.3216489975838536
"Martinsville, VA",,,,,1.5,5.3,11.0,,,,22.0,1.0,1.5,15.0,,5.0,32541.0,0.0,,,21.38050792,19.16648578,12.8,3.993922292,4.648751232,2.502661332,10.12269447,22.80310088,5.154087359,5.151558099,44.79415382,48.52760292,,,23.7,3.0,0.0,1.589844414,1.5,5.3,0.0,1.0,,,,,,
"Mason, IL",2.0,,,4.0,1.0,1.0,6.0,0.0,118.0,12.0,10.0,0.0,1.0,11.0,3.0,3.0,43743.0,0.0,0.0,0.0,22.00327288,19.12586936,11.1,0.797763535,7.547166034,3.685642999,12.18396063,31.11233655,4.954884102,4.268976935,0.361380063,97.47715805,8.227009691,22.49499512,13.9,1.0,0.0,1.02370815,6.25,6.25,0.0,0.0,10013.0,54.0,14666.0,343.5,75.95,0.16857694844094995
"Mason, KY",6.0,30000.0,5.0,3.0,0.0,6.0,18.0,0.0,47.0,22.0,16.0,0.0,0.0,10.0,0.0,5.0,37071.0,0.0,9.0,5.0,24.38536306,15.12292739,13.0,1.417953116,3.841801095,3.30269004,7.241250786,16.58805679,2.551730209,2.721970501,6.386506575,89.68553459,2.693872872,30.66735458,19.5,2.0,0.0,1.679800518,6.0,6.0,1.0,1.0,57.0,18.0,17490.0,487.5,75.24,-1.583516294128087
"Mason, MI",5.0,,77.0,17.0,0.0,0.0,18.0,5.0,326.0,71.0,19.0,2.0,0.0,27.0,2.0,6.0,43620.0,0.0,4320.0,37.0,21.73837311,19.19177844,11.3,4.006270685,1.451063741,2.566554366,2.543785849,6.333576318,1.310155306,0.923015653,0.543459328,92.64936422,11.36799526,24.6482563,16.8,3.0,1.0,1.014063226,0.0,0.0,2.0,2.0,3587.0,47.0,28705.0,343.9,77.9625,0.10828774665835399
"Mason, TX",141.0,2349000.0,0.0,0.0,0.0,6.25,4.0,0.0,226.0,14.0,5.0,0.0,0.0,7.0,0.0,1.0,45340.0,0.0,3175.0,16.0,21.2113659,24.40179462,12.5,21.53539382,3.865201257,1.170796844,2.844255547,21.18437306,6.396263653,1.044119707,0.348953141,77.06879362,55.83003953,9.735973358,13.8,0.0,0.0,0.520443001,6.25,6.25,0.0,0.0,,2.0,4012.0,264.4,83.2,0.43548565379056364
"Mason, WA",1.0,,12.0,25.0,0.0,6.5,26.0,3.0,1056.0,69.0,24.0,2.0,0.0,32.0,3.0,10.0,54175.0,0.0,19.0,21.0,20.38583832,18.30672663,11.1,7.980362115,1.910352175,2.419385195,3.303773077,8.695271333,1.539386596,1.812600252,1.003311422,82.94864825,17.37642335,25.2804985,16.9,4.0,0.0,0.76166053,6.5,6.5,3.0,2.0,,28.0,60699.0,287.7,77.55833333333334,0.637959951796144
"Mason, WV",5.0,7000.0,8.0,9.0,0.0,6.0,11.0,2.0,181.0,49.0,11.0,2.0,0.0,13.0,0.0,4.0,35717.0,0.0,45.0,24.0,21.70985214,17.03264529,13.2,0.435514566,3.734573041,8.106370468,8.484254252,18.40092995,3.910162847,3.976118324,0.625823452,97.41619089,6.644152412,26.99836922,22.3,0.0,1.0,1.027141053,6.0,6.0,0.0,1.0,101.0,25.0,27324.0,398.6,76.96666666666667,-0.8926244529067614
"Massac, IL",7.0,41000.0,,1.0,1.0,1.0,5.0,1.0,312.0,11.0,7.0,0.0,1.0,6.0,0.0,3.0,41548.0,0.0,,2.0,22.80121848,18.3939335,11.2,1.879577419,2.056202554,2.488664533,4.373540833,9.884215735,2.446725155,1.936807751,5.774839588,89.83083803,20.59405941,32.1359787,16.8,1.0,0.0,0.733009496,6.25,6.25,0.0,0.0,15.0,4.0,15429.0,431.7,74.775,-0.6018132491395425
"Matagorda, TX",14.0,150000.0,,1.0,0.0,6.25,30.0,7.0,111.0,29.0,24.0,0.0,0.0,31.0,0.0,4.0,45073.0,0.0,3444.0,49.0,26.35006267,14.30167293,11.2,38.3466841,9.470622661,4.195870255,17.37664529,37.78796161,5.551704784,7.76606988,11.06206746,47.40886055,3.036603381,24.52362061,20.5,1.0,1.0,1.286015268,6.25,6.25,6.0,1.0,17.0,10.0,36702.0,342.5,76.36,0.14852660568632298
"Matanuska-Susitna, AK",,,,,0.0,0.0,20.0,,,,37.0,7.0,0.0,46.0,,12.0,76601.0,1.0,,,28.89937637,7.943142873,8.2,3.709197146,7.063147438,2.327605816,7.623940924,25.8567957,2.155097696,3.23636039,0.918029103,82.78667341,,17.64498711,9.8,7.0,1.0,0.389495165,0.0,0.0,4.0,3.0,,,,244.7,,1.82507537988058
"Mathews, VA",2.0,,8.0,4.0,1.5,5.3,6.0,4.0,51.0,13.0,4.0,1.0,1.5,8.0,0.0,2.0,56119.0,1.0,,1.0,18.20004455,25.50679439,11.9,1.158387169,0.0,3.356679934,0.0,0.0,0.0,0.0,9.155713967,87.26887948,5.729049652,13.83277225,10.2,1.0,0.0,0.562809545,1.5,5.3,0.0,0.0,,3.0,8978.0,297.6,82.0,0.32698452588712007
"Maui, HI",52.0,6416000.0,0.0,0.0,4.0,4.0,57.0,37.0,2664.0,352.0,124.0,10.0,4.0,186.0,23.0,41.0,68684.0,1.0,2264.0,481.0,23.13122441,12.78982652,7.7,10.14635028,6.897066008,1.803894948,8.199056548,29.75457135,3.314006491,3.672461702,0.528307736,31.77144555,16.80651063,,10.7,14.0,3.0,0.609887123,4.0,4.0,10.0,1.0,1798.0,221.0,154834.0,264.8,80.88181818181818,1.7983076787672738
"Maury, TN",17.0,95000.0,14.0,10.0,5.0,5.0,54.0,2.0,180.0,57.0,70.0,2.0,5.0,57.0,1.0,15.0,50868.0,1.0,61.0,20.0,24.28109096,12.94406838,11.9,4.828548841,4.551911317,2.120518394,7.117833596,18.60664633,2.324667753,3.393603078,12.44626711,80.19047384,2.195068413,26.2347374,13.2,5.0,0.0,0.977761516,5.0,5.0,1.0,1.0,34.0,10.0,80956.0,328.7,76.62941176470588,0.06537500251173453
"Maverick, TX",25.0,1240000.0,0.0,0.0,0.0,6.25,13.0,2.0,175.0,25.0,31.0,0.0,0.0,21.0,0.0,11.0,34687.0,0.0,1216.0,33.0,33.77013528,10.55512551,8.7,95.67989974,11.57833422,2.052248278,22.36028093,32.24903264,2.633768788,10.67585083,0.138228464,2.860407682,3.133224715,33.12940979,23.9,1.0,0.0,0.886540835,6.25,6.25,2.0,1.0,65.0,5.0,54258.0,327.4,78.48888888888888,0.9871016339524178
"Mayes, OK",7.0,42000.0,22.0,5.0,4.5,4.5,23.0,1.0,135.0,58.0,20.0,1.0,4.5,34.0,0.0,7.0,46373.0,0.0,1064.0,39.0,25.48292494,15.6838508,13.8,2.658813835,2.946444698,4.933425751,4.83271841,10.53556279,1.460363259,2.05489063,0.390217892,66.87025861,3.283553048,23.8364315,18.5,1.0,1.0,0.908877445,4.5,4.5,1.0,1.0,,2.0,41259.0,483.6,76.1,-1.7784077514653962
"McClain, OK",18.0,119000.0,40.0,3.0,4.5,4.5,27.0,2.0,210.0,63.0,23.0,2.0,4.5,20.0,0.0,2.0,56700.0,1.0,827.0,39.0,26.64753956,13.23248131,11.1,6.95531212,2.73666141,1.935354457,3.883254849,9.638274001,1.222179952,1.138059472,0.663652698,80.97722135,5.901031275,14.80232334,10.7,4.0,0.0,0.77686987,4.5,4.5,1.0,2.0,122.0,17.0,34506.0,443.2,76.35000000000001,-0.6700876650807853
"McCone, MT",18.0,53000.0,0.0,0.0,0.0,0.0,1.0,6.0,,5.0,3.0,1.0,0.0,2.0,0.0,1.0,44387.0,0.0,0.0,0.0,20.93425606,22.02998847,9.4,0.749711649,7.785840739,0.263731162,10.96305085,41.19922309,8.515953092,0.0,0.173010381,97.40484429,,2.00980401,13.9,0.0,0.0,0.587889477,0.0,0.0,0.0,0.0,,1.0,1734.0,305.3,81.8,0.9737686495564688
"McCook, SD",3.0,,0.0,0.0,4.0,4.0,4.0,5.0,286.0,22.0,1.0,0.0,4.0,10.0,2.0,5.0,56382.0,1.0,0.0,0.0,25.88109648,18.9747241,9.0,1.762192951,8.572676228,2.402341659,10.41771243,32.39950136,4.972238534,1.85134313,0.14239943,97.02741189,51.03497502,8.999279976,9.5,2.0,0.0,1.069518717,4.0,4.0,0.0,0.0,15.0,3.0,5618.0,304.3,77.35,1.0960294294777724
"McCormick, SC",6.0,,0.0,0.0,0.0,6.0,7.0,0.0,5.0,8.0,4.0,1.0,0.0,2.0,0.0,2.0,41589.0,0.0,0.0,0.0,14.48255644,23.93237565,17.6,0.791556728,0.531809316,5.797277413,0.9396586,3.225772322,0.684815978,0.564951551,49.5358155,48.28496042,0.502815768,27.15384102,19.2,0.0,0.0,0.930302726,0.0,6.0,0.0,0.0,,5.0,10233.0,310.6,77.44999999999999,-1.404716735765757
"McCracken, KY",4.0,,10.0,8.0,0.0,6.0,40.0,0.0,176.0,31.0,77.0,0.0,0.0,73.0,0.0,9.0,47184.0,0.0,92.0,12.0,22.42964997,16.77876916,11.5,2.109357127,5.452917387,2.502376906,8.835927329,24.19128902,3.921724553,3.82997368,10.94943949,83.92434988,2.682558795,21.38598061,15.2,11.0,0.0,0.873392424,6.0,6.0,6.0,3.0,168.0,19.0,65565.0,421.5,74.84705882352942,-0.601398728583399
"McCreary, KY",2.0,,5.0,4.0,0.0,6.0,14.0,1.0,5.0,7.0,9.0,0.0,0.0,5.0,0.0,4.0,25655.0,0.0,,2.0,22.48989402,12.28558942,15.6,2.141374413,0.49716118,10.20627862,1.492145401,1.964692989,0.22012402,0.92702055,5.337047962,90.44575549,0.277023658,46.53631592,41.5,0.0,0.0,1.466600255,6.0,6.0,0.0,0.0,19.0,8.0,18306.0,487.1,72.96666666666665,-2.3201693793307028
"McCulloch, TX",87.0,1287000.0,0.0,0.0,0.0,6.25,7.0,0.0,96.0,19.0,6.0,0.0,0.0,9.0,0.0,1.0,39900.0,0.0,105.0,10.0,24.61668478,19.85995412,11.0,29.89255101,7.923979204,3.391548422,17.07639753,32.68550247,6.50304053,4.915029781,1.605698418,67.22202101,11.5928028,19.89038467,18.6,0.0,1.0,0.982397049,6.25,6.25,1.0,0.0,,2.0,8283.0,372.5,78.46666666666667,-0.0469053986600759
"McCurtain, OK",3.0,,0.0,0.0,4.5,4.5,22.0,6.0,193.0,42.0,11.0,2.0,4.5,15.0,2.0,6.0,31723.0,0.0,2591.0,48.0,25.9388857,15.50481132,14.0,4.681608398,4.019523726,3.648267741,8.87607355,16.61634489,2.714496595,3.170836638,8.663388736,65.8471841,5.808704027,35.70606613,25.3,0.0,0.0,1.503378209,4.5,4.5,0.0,1.0,123.0,12.0,33151.0,515.8,75.65,-2.1061947938697685
"McDonald, MO",3.0,,,4.0,1.225,1.225,17.0,1.0,309.0,38.0,5.0,2.0,1.225,12.0,3.0,5.0,37939.0,1.0,110.0,7.0,28.05094658,12.50703981,10.3,11.20738206,1.971461088,3.809602599,3.491980429,7.429533234,0.991661942,1.345310176,0.55018845,81.01200017,13.48344024,24.56529999,20.1,1.0,1.0,0.932563968,1.225,1.225,1.0,1.0,106.0,13.0,23083.0,474.0,76.775,-0.7014758276405149
"McDonough, IL",11.0,61000.0,3.0,4.0,1.0,1.0,12.0,7.0,67.0,12.0,28.0,1.0,1.0,31.0,3.0,6.0,42453.0,0.0,16.0,7.0,16.07690421,14.240157,9.3,2.658530602,1.955522427,1.69358388,6.731746426,12.66810471,1.847728606,1.413616866,4.887771373,88.85992886,2.061538462,13.97084427,22.8,3.0,0.0,0.814457387,6.25,6.25,0.0,1.0,36.0,6.0,32612.0,359.7,78.55555555555556,0.5446245052292438
"McDowell, NC",3.0,,9.0,6.0,0.0,4.75,29.0,3.0,46.0,30.0,26.0,1.0,0.0,26.0,4.0,11.0,37430.0,0.0,70.0,16.0,21.74637746,16.39479065,14.2,5.316028091,1.018509785,3.648465874,2.176011987,4.279722482,0.677806787,0.863328869,3.695884079,88.85678727,1.022926905,23.88435936,18.8,0.0,1.0,0.916707409,4.75,4.75,3.0,0.0,39.0,26.0,44996.0,336.3,76.64,-0.6531864633297949
"McDowell, WV",0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,5.0,5.0,8.0,0.0,0.0,5.0,0.0,7.0,26413.0,0.0,,2.0,19.96110885,16.54230543,17.6,0.411522634,0.284380408,10.75496769,0.635148389,1.137048641,0.17908069,0.310539895,9.48763171,88.80296658,0.234565585,45.5647316,34.5,0.0,0.0,2.12573072,6.0,6.0,0.0,1.0,,2.0,22113.0,474.7,75.6125,-2.7851065359554936
"McDuffie, GA",4.0,,0.0,0.0,0.0,4.0,21.0,1.0,47.0,10.0,14.0,0.0,0.0,14.0,0.0,4.0,36346.0,1.0,56.0,10.0,26.048,13.58628571,17.4,2.171428571,2.598820223,5.402036562,4.448396561,8.797303574,1.030548231,2.049158396,39.59314286,56.27428571,2.170399446,38.34951401,27.4,0.0,2.0,1.219437136,0.0,4.0,1.0,1.0,7.0,10.0,21875.0,366.2,74.03999999999999,-1.8154929136944657
